"","area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor","total_energy"
"654",3,1,2,0,649,0,3,3,1,2,17,3,4,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"655",3,1,2,0,649,0,3,3,1,2,17,3,5,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"656",3,1,2,0,649,0,3,3,1,2,17,3,6,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"657",3,1,2,0,649,0,3,3,1,2,17,3,7,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"658",3,1,2,0,649,0,3,3,1,2,17,3,8,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"659",3,1,2,0,649,0,3,3,1,2,17,3,9,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"660",3,1,2,0,649,0,3,3,1,2,17,3,10,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"661",3,1,2,0,673,0,3,3,1,2,18,1,0,3,"Faisalabad","KHURRIANWALA",61827723,8355302,344072,1543666,500234,0,0,272477132,35154,36,32,30,30,30,30,345048129
"662",3,1,2,0,673,0,3,3,1,2,18,1,1,3,"Faisalabad","KHURRIANWALA",1498998,4305,0,38544,0,0,0,919800,300,36,32,30,30,30,30,2461647
"663",3,1,2,0,673,0,3,3,1,2,18,1,2,3,"Faisalabad","KHURRIANWALA",1501926,8610,0,38544,0,0,0,919800,300,36,32,30,30,30,30,2468880
"664",3,1,2,0,673,0,3,3,1,2,18,1,3,3,"Faisalabad","KHURRIANWALA",2147852,20776,0,50107,0,0,0,1195740,390,36,32,30,30,30,30,3414475
"665",3,1,2,0,673,0,3,3,1,2,18,1,4,3,"Faisalabad","KHURRIANWALA",2147852,18006,0,50107,0,0,0,1195740,390,36,32,30,30,30,30,3411705
"666",3,1,2,0,673,0,3,3,1,2,18,1,5,3,"Faisalabad","KHURRIANWALA",2147852,18006,0,50107,0,0,0,1195740,390,36,32,30,30,30,30,3411705
"667",3,1,2,0,673,0,3,3,1,2,18,1,6,3,"Faisalabad","KHURRIANWALA",2342417,21087,0,50107,0,0,0,1195740,390,36,32,30,30,30,30,3609351
"668",3,1,2,0,673,0,3,3,1,2,18,1,7,3,"Faisalabad","KHURRIANWALA",1727354,22985,0,50107,0,0,0,1195740,390,36,32,30,30,30,30,2996186
"669",3,1,2,0,673,0,3,3,1,2,18,1,8,3,"Faisalabad","KHURRIANWALA",2246748,44820,0,50107,0,0,0,1554462,507,36,32,30,30,30,30,3896137
"670",3,1,2,0,673,0,3,3,1,2,18,1,9,3,"Faisalabad","KHURRIANWALA",2246748,44820,0,50107,0,0,0,1554462,507,36,32,30,30,30,30,3896137
"671",3,1,2,0,673,0,3,3,1,2,18,1,10,3,"Faisalabad","KHURRIANWALA",2246748,44820,0,50107,0,0,0,1554462,507,36,32,30,30,30,30,3896137
"672",3,1,9,0,674,0,3,8,2,4,6,2,0,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"673",3,1,9,0,674,0,3,8,2,4,6,2,1,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"674",3,1,9,0,674,0,3,8,2,4,6,2,2,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"675",3,1,9,0,674,0,3,8,2,4,6,2,3,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"676",3,1,9,0,674,0,3,8,2,4,6,2,4,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"677",3,1,9,0,674,0,3,8,2,4,6,2,5,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"678",3,1,9,0,674,0,3,8,2,4,6,2,6,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"679",3,1,9,0,674,0,3,8,2,4,6,2,7,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"680",3,1,9,0,674,0,3,8,2,4,6,2,8,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"681",3,1,9,0,674,0,3,8,2,4,6,2,9,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"682",3,1,9,0,674,0,3,8,2,4,6,2,10,5,"Khushab","GROAT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"683",3,1,1,0,686,0,3,8,4,1,5,3,0,3,"Bhakkar","HYDER ABAD THAL",9438749,856244,0,80355,986667,0,0,710922,518,38,30,30,30,30,30,12072937
"684",3,1,1,0,686,0,3,8,4,1,5,3,1,3,"Bhakkar","HYDER ABAD THAL",758835,2081,0,0,214445,0,0,0,0,38,30,30,30,30,30,975361
"685",3,1,1,0,686,0,3,8,4,1,5,3,2,3,"Bhakkar","HYDER ABAD THAL",758835,4161,0,0,214445,0,0,0,0,38,30,30,30,30,30,977441
"686",3,1,1,0,686,0,3,8,4,1,5,3,3,3,"Bhakkar","HYDER ABAD THAL",1085135,9154,0,0,278778,0,0,0,0,38,30,30,30,30,30,1373067
"687",3,1,1,0,686,0,3,8,4,1,5,3,4,3,"Bhakkar","HYDER ABAD THAL",1085135,7934,0,0,278778,0,0,0,0,38,30,30,30,30,30,1371847
"688",3,1,1,0,686,0,3,8,4,1,5,3,5,3,"Bhakkar","HYDER ABAD THAL",1085135,7934,0,0,278778,0,0,0,0,38,30,30,30,30,30,1371847
"689",3,1,1,0,686,0,3,8,4,1,5,3,6,3,"Bhakkar","HYDER ABAD THAL",1183782,8655,0,0,278778,0,0,0,0,38,30,30,30,30,30,1471215
"690",3,1,1,0,686,0,3,8,4,1,5,3,7,3,"Bhakkar","HYDER ABAD THAL",828648,8655,0,0,278778,0,0,0,0,38,30,30,30,30,30,1116081
"691",3,1,1,0,686,0,3,8,4,1,5,3,8,3,"Bhakkar","HYDER ABAD THAL",1077242,16877,0,0,278778,0,0,0,0,38,30,30,30,30,30,1372897
"692",3,1,1,0,686,0,3,8,4,1,5,3,9,3,"Bhakkar","HYDER ABAD THAL",1077242,16877,0,0,278778,0,0,0,0,38,30,30,30,30,30,1372897
"693",3,1,1,0,686,0,3,8,4,1,5,3,10,3,"Bhakkar","HYDER ABAD THAL",1077242,16877,0,0,278778,0,0,0,0,38,30,30,30,30,30,1372897
"694",3,1,2,0,701,0,3,3,1,2,19,1,0,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,42147000,6223,30,30,30,30,30,30,42147000
"695",3,1,2,0,701,0,3,3,1,2,19,1,1,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"696",3,1,2,0,701,0,3,3,1,2,19,1,2,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"697",3,1,2,0,701,0,3,3,1,2,19,1,3,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"698",3,1,2,0,701,0,3,3,1,2,19,1,4,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"699",3,1,2,0,701,0,3,3,1,2,19,1,5,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"700",3,1,2,0,701,0,3,3,1,2,19,1,6,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"701",3,1,2,0,701,0,3,3,1,2,19,1,7,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"702",3,1,2,0,701,0,3,3,1,2,19,1,8,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"703",3,1,2,0,701,0,3,3,1,2,19,1,9,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"704",3,1,2,0,701,0,3,3,1,2,19,1,10,5,"Faisalabad","RAFHAN",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"705",3,1,1,0,703,0,3,8,2,4,7,3,0,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,131562979,41112,30,30,30,30,30,30,131562979
"706",3,1,1,0,703,0,3,8,2,4,7,3,1,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"707",3,1,1,0,703,0,3,8,2,4,7,3,2,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"708",3,1,1,0,703,0,3,8,2,4,7,3,3,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"709",3,1,1,0,703,0,3,8,2,4,7,3,4,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"710",3,1,1,0,703,0,3,8,2,4,7,3,5,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"711",3,1,1,0,703,0,3,8,2,4,7,3,6,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"712",3,1,1,0,703,0,3,8,2,4,7,3,7,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"713",3,1,1,0,703,0,3,8,2,4,7,3,8,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"714",3,1,1,0,703,0,3,8,2,4,7,3,9,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"715",3,1,1,0,703,0,3,8,2,4,7,3,10,5,"Khushab","PIONEER CEMENT",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"716",3,1,1,0,704,0,3,8,3,5,11,2,0,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"717",3,1,1,0,704,0,3,8,3,5,11,2,1,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"718",3,1,1,0,704,0,3,8,3,5,11,2,2,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"719",3,1,1,0,704,0,3,8,3,5,11,2,3,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"720",3,1,1,0,704,0,3,8,3,5,11,2,4,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"721",3,1,1,0,704,0,3,8,3,5,11,2,5,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"722",3,1,1,0,704,0,3,8,3,5,11,2,6,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"723",3,1,1,0,704,0,3,8,3,5,11,2,7,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"724",3,1,1,0,704,0,3,8,3,5,11,2,8,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"725",3,1,1,0,704,0,3,8,3,5,11,2,9,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"726",3,1,1,0,704,0,3,8,3,5,11,2,10,5,"Mianwali","A.E.C. CHASHMA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"727",3,1,2,0,739,0,3,3,1,2,20,3,0,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,384000,157,3168240,10136,30,30,30,30,30,30,3552240
"728",3,1,2,0,739,0,3,3,1,2,20,3,1,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"729",3,1,2,0,739,0,3,3,1,2,20,3,2,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"730",3,1,2,0,739,0,3,3,1,2,20,3,3,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"731",3,1,2,0,739,0,3,3,1,2,20,3,4,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"732",3,1,2,0,739,0,3,3,1,2,20,3,5,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"733",3,1,2,0,739,0,3,3,1,2,20,3,6,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"734",3,1,2,0,739,0,3,3,1,2,20,3,7,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"735",3,1,2,0,739,0,3,3,1,2,20,3,8,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"736",3,1,2,0,739,0,3,3,1,2,20,3,9,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"737",3,1,2,0,739,0,3,3,1,2,20,3,10,5,"Faisalabad","J.K.TECH MILLS.",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"738",3,1,2,0,759,0,3,8,4,1,6,3,0,3,"Bhakkar","BHAKKAR",153801515,14047373,236374,2867102,16492742,87470778,9795,6536370,2645,48,47,45,45,30,30,281452254
"739",3,1,2,0,759,0,3,8,4,1,6,3,1,3,"Bhakkar","BHAKKAR",5210667,7994,0,149796,763872,0,0,107310,35,48,47,45,45,30,30,6239639
"740",3,1,2,0,759,0,3,8,4,1,6,3,2,3,"Bhakkar","BHAKKAR",5210667,15987,0,149796,763872,0,0,107310,35,48,47,45,45,30,30,6247632
"741",3,1,2,0,759,0,3,8,4,1,6,3,3,3,"Bhakkar","BHAKKAR",7451253,35171,0,194735,993034,0,0,139503,46,48,47,45,45,30,30,8813696
"742",3,1,2,0,759,0,3,8,4,1,6,3,4,3,"Bhakkar","BHAKKAR",7451253,30482,0,194735,993034,0,0,139503,46,48,47,45,45,30,30,8809007
"743",3,1,2,0,759,0,3,8,4,1,6,3,5,3,"Bhakkar","BHAKKAR",7451253,30482,0,194735,993034,0,0,139503,46,48,47,45,45,30,30,8809007
"744",3,1,2,0,759,0,3,8,4,1,6,3,6,3,"Bhakkar","BHAKKAR",8128640,33253,0,194735,993034,0,0,139503,46,48,47,45,45,30,30,9489165
"745",3,1,2,0,759,0,3,8,4,1,6,3,7,3,"Bhakkar","BHAKKAR",5690048,33253,0,194735,993034,0,0,139503,46,48,47,45,45,30,30,7050573
"746",3,1,2,0,759,0,3,8,4,1,6,3,8,3,"Bhakkar","BHAKKAR",7397063,64843,0,194735,993034,0,0,181354,60,48,47,45,45,30,30,8831029
"747",3,1,2,0,759,0,3,8,4,1,6,3,9,3,"Bhakkar","BHAKKAR",7397063,64843,0,194735,993034,0,0,181354,60,48,47,45,45,30,30,8831029
"748",3,1,2,0,759,0,3,8,4,1,6,3,10,3,"Bhakkar","BHAKKAR",7397063,64843,0,194735,993034,0,0,181354,60,48,47,45,45,30,30,8831029
"749",3,1,1,0,779,0,3,8,3,5,12,2,0,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"750",3,1,1,0,779,0,3,8,3,5,12,2,1,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"751",3,1,1,0,779,0,3,8,3,5,12,2,2,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"752",3,1,1,0,779,0,3,8,3,5,12,2,3,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"753",3,1,1,0,779,0,3,8,3,5,12,2,4,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"754",3,1,1,0,779,0,3,8,3,5,12,2,5,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"755",3,1,1,0,779,0,3,8,3,5,12,2,6,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"756",3,1,1,0,779,0,3,8,3,5,12,2,7,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"757",3,1,1,0,779,0,3,8,3,5,12,2,8,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"758",3,1,1,0,779,0,3,8,3,5,12,2,9,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"759",3,1,1,0,779,0,3,8,3,5,12,2,10,5,"Mianwali","PAEC CHASHMA (MIANWA",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"760",3,1,2,0,790,0,3,3,1,2,21,1,0,3,"Faisalabad","220KV SUMMANDRI ROAD",66471293,3869680,19438,2026479,527463,17487600,1516,5626958,2296,47,45,44,44,30,30,96028911
"761",3,1,2,0,790,0,3,3,1,2,21,1,1,3,"Faisalabad","220 KV SUMMANDRI ROA",1434171,2290,1002,43228,4435,0,0,95110,172,47,45,44,44,30,30,1580236
"762",3,1,2,0,790,0,3,3,1,2,21,1,2,3,"Faisalabad","220 KV SUMMANDRI ROA",1434171,4580,1002,43228,4435,0,0,95110,172,47,45,44,44,30,30,1582526
"763",3,1,2,0,790,0,3,3,1,2,21,1,3,3,"Faisalabad","220 KV SUMMANDRI ROA",1864422,9160,1303,56196,5766,0,0,123644,224,47,45,44,44,30,30,2060491
"764",3,1,2,0,790,0,3,3,1,2,21,1,4,3,"Faisalabad","220 KV SUMMANDRI ROA",2796636,11908,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,3088907
"765",3,1,2,0,790,0,3,3,1,2,21,1,5,3,"Faisalabad","220 KV SUMMANDRI ROA",2796636,11908,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,3088907
"766",3,1,2,0,790,0,3,3,1,2,21,1,6,3,"Faisalabad","220 KV SUMMANDRI ROA",2796636,11908,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,3088907
"767",3,1,2,0,790,0,3,3,1,2,21,1,7,3,"Faisalabad","220 KV SUMMANDRI ROA",1957646,11908,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,2249917
"768",3,1,2,0,790,0,3,3,1,2,21,1,8,3,"Faisalabad","220 KV SUMMANDRI ROA",1957646,17862,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,2255871
"769",3,1,2,0,790,0,3,3,1,2,21,1,9,3,"Faisalabad","220 KV SUMMANDRI ROA",1957646,17862,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,2255871
"770",3,1,2,0,790,0,3,3,1,2,21,1,10,3,"Faisalabad","220 KV SUMMANDRI ROA",1957646,17862,1955,84295,8649,0,0,185464,335,47,45,44,44,30,30,2255871
"771",3,1,1,0,793,0,3,8,3,5,13,3,0,3,"Mianwali","220KV MARI INDUS",8585636,404063,0,29651,714583,0,0,290314,425,48,45,40,30,30,30,10024247
"772",3,1,1,0,793,0,3,8,3,5,13,3,1,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"773",3,1,1,0,793,0,3,8,3,5,13,3,2,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"774",3,1,1,0,793,0,3,8,3,5,13,3,3,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"775",3,1,1,0,793,0,3,8,3,5,13,3,4,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"776",3,1,1,0,793,0,3,8,3,5,13,3,5,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"777",3,1,1,0,793,0,3,8,3,5,13,3,6,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"778",3,1,1,0,793,0,3,8,3,5,13,3,7,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"779",3,1,1,0,793,0,3,8,3,5,13,3,8,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"780",3,1,1,0,793,0,3,8,3,5,13,3,9,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"781",3,1,1,0,793,0,3,8,3,5,13,3,10,3,"Mianwali","220/132 KV MARI INDU",94608,0,0,0,388944,0,0,0,0,48,45,40,30,30,30,483552
"782",3,1,2,0,824,0,3,3,1,2,22,1,0,3,"Faisalabad","INDUSTRIAL ESTATE",58896775,3183552,295082,2962737,3852629,10379194,3767,112577337,17819,41,38,30,30,30,30,192147306
"783",3,1,2,0,824,0,3,3,1,2,22,1,1,3,"Faisalabad","INDUSTRIAL-E",3005706,767,0,0,0,0,0,447636,146,41,38,30,30,30,30,3454109
"784",3,1,2,0,824,0,3,3,1,2,22,1,2,3,"Faisalabad","INDUSTRIAL-E",4296888,2192,0,0,0,0,0,581927,190,41,38,30,30,30,30,4881007
"785",3,1,2,0,824,0,3,3,1,2,22,1,3,3,"Faisalabad","INDUSTRIAL-E",4296888,3373,0,0,0,0,0,581927,190,41,38,30,30,30,30,4882188
"786",3,1,2,0,824,0,3,3,1,2,22,1,4,3,"Faisalabad","INDUSTRIAL-E",4296888,2923,0,0,0,0,0,581927,190,41,38,30,30,30,30,4881738
"787",3,1,2,0,824,0,3,3,1,2,22,1,5,3,"Faisalabad","INDUSTRIAL-E",4686357,3188,0,0,0,0,0,581927,190,41,38,30,30,30,30,5271472
"788",3,1,2,0,824,0,3,3,1,2,22,1,6,3,"Faisalabad","INDUSTRIAL-E",3978102,3188,0,0,0,0,0,581927,190,41,38,30,30,30,30,4563217
"789",3,1,2,0,824,0,3,3,1,2,22,1,7,3,"Faisalabad","INDUSTRIAL-E",5171532,4145,0,0,0,0,0,756505,247,41,38,30,30,30,30,5932182
"790",3,1,2,0,824,0,3,3,1,2,22,1,8,3,"Faisalabad","INDUSTRIAL-E",5171532,6218,0,0,0,0,0,756505,247,41,38,30,30,30,30,5934255
"791",3,1,2,0,824,0,3,3,1,2,22,1,9,3,"Faisalabad","INDUSTRIAL-E",5171532,6218,0,0,0,0,0,756505,247,41,38,30,30,30,30,5934255
"792",3,1,2,0,824,0,3,3,1,2,22,1,10,3,"Faisalabad","INDUSTRIAL-E",5171532,6218,0,0,0,0,0,756505,247,41,38,30,30,30,30,5934255
"793",3,1,2,0,853,0,3,3,1,2,23,1,0,3,"Faisalabad","NISHATABAD",133077927,13002581,159784,10757043,277386,1208050,743,50720404,8175,47,45,40,40,30,30,209203175
"794",3,1,2,0,853,0,3,3,1,2,23,1,1,3,"Faisalabad","NISHATABAD",5263871,16751,0,259296,0,0,0,285138,93,47,45,40,40,30,30,5825056
"795",3,1,2,0,853,0,3,3,1,2,23,1,2,3,"Faisalabad","NISHATABAD",5263871,33502,0,259296,0,0,0,285138,93,47,45,40,40,30,30,5841807
"796",3,1,2,0,853,0,3,3,1,2,23,1,3,3,"Faisalabad","NISHATABAD",5263871,83548,0,337085,0,0,0,370679,121,47,45,40,40,30,30,6055183
"797",3,1,2,0,853,0,3,3,1,2,23,1,4,3,"Faisalabad","NISHATABAD",5263871,72409,0,337085,0,0,0,370679,121,47,45,40,40,30,30,6044044
"798",3,1,2,0,853,0,3,3,1,2,23,1,5,3,"Faisalabad","NISHATABAD",5263871,72409,0,337085,0,0,0,370679,121,47,45,40,40,30,30,6044044
"799",3,1,2,0,853,0,3,3,1,2,23,1,6,3,"Faisalabad","NISHATABAD",5263871,86748,0,337085,0,0,0,370679,121,47,45,40,40,30,30,6058383
"800",3,1,2,0,853,0,3,3,1,2,23,1,7,3,"Faisalabad","NISHATABAD",5263871,86748,0,337085,0,0,0,370679,121,47,45,40,40,30,30,6058383
"801",3,1,2,0,853,0,3,3,1,2,23,1,8,3,"Faisalabad","NISHATABAD",5263871,169159,0,337085,0,0,0,481884,157,47,45,40,40,30,30,6251999
"802",3,1,2,0,853,0,3,3,1,2,23,1,9,3,"Faisalabad","NISHATABAD",5263871,169159,0,337085,0,0,0,481884,157,47,45,40,40,30,30,6251999
"803",3,1,2,0,853,0,3,3,1,2,23,1,10,3,"Faisalabad","NISHATABAD",5263871,169159,0,337085,0,0,0,481884,157,47,45,40,40,30,30,6251999
"804",3,1,2,0,856,0,3,3,3,3,11,1,0,3,"Jhang","JHANG-2",78165868,4590660,134095,6753459,24274367,23480,23,37480680,10451,41,40,35,35,30,30,151422609
"805",3,1,2,0,856,0,3,3,3,3,11,1,1,3,"Jhang","JHANG-2",4625280,1022,0,115632,1061712,0,0,184727,60,41,40,35,35,30,30,5988373
"806",3,1,2,0,856,0,3,3,3,3,11,1,2,3,"Jhang","JHANG-2",4625280,2044,0,115632,1061712,0,0,184727,60,41,40,35,35,30,30,5989395
"807",3,1,2,0,856,0,3,3,3,3,11,1,3,3,"Jhang","JHANG-2",4625280,4497,0,150322,1061712,0,0,240145,78,41,40,35,35,30,30,6081956
"808",3,1,2,0,856,0,3,3,3,3,11,1,4,3,"Jhang","JHANG-2",4625280,3897,0,150322,1061712,0,0,240145,78,41,40,35,35,30,30,6081356
"809",3,1,2,0,856,0,3,3,3,3,11,1,5,3,"Jhang","JHANG-2",4625280,3897,0,150322,1061712,0,0,240145,78,41,40,35,35,30,30,6081356
"810",3,1,2,0,856,0,3,3,3,3,11,1,6,3,"Jhang","JHANG-2",4625280,4251,0,150322,1061712,0,0,240145,78,41,40,35,35,30,30,6081710
"811",3,1,2,0,856,0,3,3,3,3,11,1,7,3,"Jhang","JHANG-2",4625280,3189,0,150322,1061712,0,0,240145,78,41,40,35,35,30,30,6080648
"812",3,1,2,0,856,0,3,3,3,3,11,1,8,3,"Jhang","JHANG-2",4625280,6218,0,150322,1061712,0,0,312188,101,41,40,35,35,30,30,6155720
"813",3,1,2,0,856,0,3,3,3,3,11,1,9,3,"Jhang","JHANG-2",4625280,6218,0,150322,1061712,0,0,312188,101,41,40,35,35,30,30,6155720
"814",3,1,2,0,856,0,3,3,3,3,11,1,10,3,"Jhang","JHANG-2",4625280,6218,0,150322,1061712,0,0,312188,101,41,40,35,35,30,30,6155720
